R,qr,qt,w
2.930257e+01,-1.039683e+00,4.432646e+00,1.355687e+02
8.504613e+01,-1.013296e-01,1.272804e+00,9.979451e+03
2.227790e+01,-2.149873e-01,5.212133e+00,1.194049e+02
1.312080e+01,-1.352881e+00,1.669793e+00,1.027543e+02
5.688101e+01,-1.282739e+00,2.817430e-01,8.282123e+02
2.265618e+01,4.900122e+00,1.124553e+00,1.096527e+02
2.281864e+01,-1.596663e+00,4.204875e+00,1.162367e+02
5.957383e+01,-3.125437e+00,6.470730e+00,7.077192e+02
9.524642e+01,-1.352025e+00,2.817654e+00,9.950857e+03
9.073210e+01,1.802085e+00,2.131139e+00,9.625150e+03
5.323403e+01,-1.040942e+00,3.157663e+00,3.712844e+02
5.085427e+01,-7.842326e-01,3.727468e+00,3.175380e+02
1.229477e+02,1.831354e+00,6.618053e-01,9.752349e+03
1.184005e+02,1.034445e-01,1.476839e+00,9.862635e+03
5.256903e+01,1.125385e+00,1.837137e+00,3.596579e+02
5.495727e+01,9.736588e-01,1.470111e+00,4.743180e+02
3.090340e+01,-1.855720e+00,5.121590e+00,1.527049e+02
5.078487e+01,3.179475e+00,3.066398e+00,2.908142e+02
4.800961e+01,6.053360e+00,2.576694e+00,2.903877e+02
2.160351e+01,-7.819833e-01,1.843095e+00,1.216544e+02
1.381011e+02,7.657634e-01,2.915516e+00,9.853328e+03
1.144558e+02,-1.330565e+00,4.492913e+00,9.855778e+03
2.291522e+01,3.483066e+00,1.208882e+00,9.965466e+01
1.860487e+01,-7.761351e-01,3.940107e+00,1.033075e+02
5.584791e+01,2.991474e-01,1.903284e+00,5.154522e+02
4.054659e+01,-3.037154e-01,2.526013e+00,1.961866e+02
8.096498e+00,-5.973510e-01,1.514820e-01,2.458060e+02
1.313524e+02,-1.639117e+00,1.570298e+00,9.742084e+03
4.081207e+01,-2.292393e+00,2.135998e+00,2.006035e+02
4.127229e+01,-1.243511e-01,8.682991e-01,4.155163e+02
4.885463e+01,-6.722996e-01,1.148321e+00,4.529288e+02
3.935668e+01,2.383406e+00,3.583905e+00,1.723560e+02
5.689207e+01,-2.403541e+00,2.287265e+00,4.900629e+02
2.043614e+01,-1.855393e-01,2.717195e+00,1.047541e+02
3.322333e+01,1.556851e-01,3.555690e+00,1.425155e+02
1.667950e+01,-6.546101e-01,4.014624e+00,1.001914e+02
1.238001e+02,6.578028e-01,9.619632e-01,9.886278e+03
4.570105e+01,1.087435e+00,9.102916e-01,2.913862e+02
4.252738e+01,1.488960e+00,2.753344e+00,1.911976e+02
8.758226e+01,-3.824609e+00,1.066783e+00,1.003368e+04
3.710782e+01,-1.545406e+00,3.310500e+00,1.695196e+02
7.098488e+01,-2.571476e+00,1.687823e+00,3.440811e+03
2.795000e+01,-3.394927e-01,2.553419e+00,1.268496e+02
4.928408e+01,-3.109749e-01,3.281952e+00,2.877606e+02
1.263653e+02,-1.749589e+00,1.428935e+00,9.740254e+03
6.071548e+01,-7.099093e-01,3.247760e+00,6.602858e+02
4.490284e+01,5.976515e-02,1.209636e+00,3.665974e+02
1.005005e+02,-1.746760e+00,8.322888e-01,9.892861e+03
6.532942e+01,-4.104548e+00,2.202972e+00,1.089409e+03
3.828399e+01,-7.855863e-01,1.516878e+00,2.235870e+02
1.120653e+02,4.746545e-01,6.646559e-01,9.834371e+03
1.823763e+01,-2.343687e+00,3.923793e+00,1.077471e+02
1.660116e+01,-3.332626e+00,2.305050e+00,1.030625e+02
5.397649e+01,1.877433e+00,1.605259e+00,3.546473e+02
5.417683e+01,-5.403207e+00,4.767445e+00,4.871422e+02
1.355544e+02,1.388267e+00,2.585882e+00,9.894767e+03
1.312924e+02,-2.265543e+00,2.292047e+00,9.748840e+03
1.197909e+02,2.948416e+00,4.921160e+00,9.890793e+03
1.131598e+02,-1.024866e+00,1.376726e+00,9.809501e+03
5.391839e+01,-4.243947e+00,6.236897e+00,4.894638e+02
2.625178e+01,2.759205e-01,1.086986e+00,1.861777e+02
3.742577e+01,3.342427e-01,1.308329e+00,2.316184e+02
4.332791e+01,1.538734e+00,2.078536e+00,1.983262e+02
3.121197e+01,2.166214e+00,3.592788e+00,1.310613e+02
6.181763e+01,-2.758336e+00,2.008746e+00,7.491964e+02
1.086628e+02,2.365335e+00,2.574285e+00,9.817269e+03
2.314815e+01,4.337395e-01,1.748782e+00,1.244128e+02
1.302629e+02,1.041917e+00,1.366689e+00,9.905648e+03
9.849173e+01,2.655639e+00,6.227159e+00,9.870997e+03
4.517888e+01,4.410900e-01,1.013643e+00,3.774394e+02
3.912536e+01,2.744778e+00,7.171077e-01,1.493633e+02
9.222855e+01,1.317279e+00,4.327065e+00,9.888836e+03
5.668612e+01,-3.821651e+00,2.410306e+00,4.865318e+02
3.448627e+01,-1.887116e+00,6.682539e-01,1.842371e+02
2.392131e+01,-1.553709e+00,1.133753e+00,1.356722e+02
3.696397e+01,1.779022e+00,2.353786e+00,1.497714e+02
3.123636e+01,-1.641852e+00,2.043871e+00,1.452406e+02
6.404138e+01,-2.065114e-01,1.849603e+00,1.224667e+03
2.647725e+01,1.871437e+00,2.041311e+00,1.093581e+02
5.595705e+01,1.011778e+00,4.276630e-01,6.796587e+02
3.019301e+01,-6.230692e+00,7.156479e+00,2.105614e+02
4.924930e+01,-1.820332e+00,4.231674e+00,3.015524e+02
3.578655e+01,-2.102137e+00,2.427544e+00,1.641731e+02
1.243389e+02,-3.843961e+00,3.692616e+00,9.764093e+03
2.554309e+01,-2.262990e-01,2.091952e+00,1.269977e+02
1.631020e+01,-1.401591e+00,1.169182e+00,1.181246e+02
4.936104e+01,2.892962e-01,1.133116e+00,4.699224e+02
4.243365e+01,-6.334139e-01,1.668942e+00,2.572934e+02
2.667050e+01,-1.792209e-01,3.435643e+00,1.189828e+02
5.350492e+01,-4.332858e+00,1.403594e+00,3.946216e+02
3.101921e+01,-5.774689e-01,1.798582e+00,1.595859e+02
4.372679e+01,8.381334e-01,2.689675e+00,2.097702e+02
1.309311e+02,-1.184708e+00,1.818332e+00,9.768865e+03
4.386105e+01,6.415860e-01,3.236149e+00,2.114282e+02
1.312613e+02,1.945798e+00,2.753978e+00,9.910431e+03
5.555042e+01,-8.089567e-02,2.346210e+00,4.660869e+02
4.760034e+01,1.991389e+00,6.534722e+00,3.138626e+02
4.918161e+01,-1.175082e+00,1.154361e+00,3.989866e+02
2.485549e+01,5.099182e-01,3.512133e+00,1.122831e+02
4.432939e+01,-1.252160e+00,1.409569e+00,2.804595e+02
5.256401e+01,-8.499372e-01,1.993039e+00,4.050912e+02
3.538118e+01,-4.633929e-01,1.233336e+00,2.377939e+02
1.342804e+02,-2.109457e+00,8.167670e-01,9.742863e+03
6.686987e+01,-1.049271e+00,2.675274e+00,1.453178e+03
4.083516e+01,2.114198e+00,7.204755e-01,1.688910e+02
5.374574e+01,-1.282467e-01,2.306132e+00,4.128475e+02
2.729271e+01,-1.166528e+00,1.415561e+00,1.500417e+02
6.315860e+01,1.387504e+00,4.939530e+00,8.336300e+02
4.187045e+01,-6.262006e+00,2.600654e+00,2.540960e+02
5.652541e+01,4.521977e-01,1.614289e+00,5.859817e+02
2.955643e+01,6.877189e+00,2.073950e+00,1.565726e+02
6.112431e+01,-5.331178e+00,3.698041e+00,7.745873e+02
5.798300e+01,1.944846e+00,2.430934e-01,4.978323e+02
1.234326e+02,-1.366113e+00,1.061175e+00,9.744173e+03
3.607919e+01,-1.840360e+00,1.407152e+00,1.803396e+02
3.396696e+01,1.205207e+00,2.810867e+00,1.395402e+02
6.543828e+01,1.339862e+00,4.638051e+00,1.062835e+03
4.274874e+01,-5.473085e-01,3.390800e+00,2.083743e+02
4.262722e+01,-1.615613e+00,1.786748e+00,2.299629e+02
4.907846e+01,1.386160e+00,2.442602e+00,2.680221e+02
5.007866e+01,-6.710909e-01,4.778655e+00,3.153719e+02
6.015733e+01,1.445754e+00,7.234940e-01,7.253394e+02
2.172784e+01,-2.298800e+00,3.357986e+00,1.121436e+02
1.035010e+02,1.254095e-02,1.783737e+00,9.905129e+03
2.750532e+01,1.759923e+00,2.528822e+00,1.131790e+02
4.126746e+01,1.659328e+00,2.893146e+00,1.804667e+02
4.331303e+01,6.149552e-01,7.618758e-01,3.625368e+02
1.023909e+02,2.281204e+00,1.398111e+00,9.534470e+03
4.845256e+01,2.875191e+00,2.351927e+00,2.432680e+02
1.396524e+02,3.765220e+00,2.682569e+00,9.880467e+03
8.014625e+01,-2.167181e+00,1.405958e+00,1.017494e+04
1.268625e+02,2.284436e-01,4.614202e-01,9.868906e+03
1.109322e+02,7.730477e-01,1.466743e+00,9.866841e+03
3.943873e+01,-3.043394e-01,3.135389e+00,1.804709e+02
8.702188e+01,9.698767e-01,7.366299e-01,9.329760e+03
2.567556e+01,1.617180e+00,7.106871e-01,1.195376e+02
4.862932e+01,6.815734e-01,3.696950e+00,2.705601e+02
4.033090e+01,-1.242761e+00,1.256287e+00,2.439316e+02
5.664506e+01,-2.362808e+00,1.741694e+00,4.942878e+02
4.596624e+01,1.395414e+00,5.334071e+00,2.604869e+02
5.694304e+01,5.045374e-01,1.631037e+00,5.963402e+02
4.325942e+01,1.961674e+00,1.757348e+00,1.902620e+02
1.312090e+02,-1.910688e+00,2.429829e+00,9.761438e+03
4.545047e+01,5.209718e+00,4.554706e+00,2.721256e+02
4.698567e+01,-2.261217e+00,2.766155e+00,2.631936e+02
2.922485e+01,1.614097e+00,5.355428e+00,1.419848e+02
3.009733e+01,-4.151478e-01,2.737686e+00,1.331403e+02
5.761023e+01,1.346613e+00,3.061757e+00,4.752996e+02
2.401553e+01,-1.523432e+00,1.400540e+00,1.304021e+02
2.101172e+01,1.167254e+00,2.984560e+00,1.009961e+02
9.188121e+01,-9.830878e-01,2.476131e+00,9.994296e+03
2.620172e+01,9.985619e-02,2.567718e+00,1.191432e+02
1.260328e+02,2.881763e-01,1.412807e+00,9.863555e+03
3.479299e+01,-8.491848e-01,1.484688e+00,1.962270e+02
3.355985e+01,7.837803e-02,2.427382e+00,1.499244e+02
1.147363e+02,5.461978e-01,2.126167e+00,9.886972e+03
6.065610e+01,-2.438944e+00,6.144161e+00,7.431548e+02
1.337972e+02,-4.115156e-01,1.905350e+00,9.810491e+03
4.180223e+01,-2.072027e+00,6.303502e-01,2.367882e+02
9.830008e+01,6.542624e-01,1.988171e+00,9.870385e+03
1.434842e+01,1.197717e+00,1.558661e+00,9.943062e+01
5.405995e+01,1.246193e+00,4.431548e+00,3.841576e+02
8.354550e+01,-3.780347e-01,2.362745e+00,1.004213e+04
4.911500e+01,2.111610e-01,4.639570e+00,2.920726e+02
1.065457e+02,-1.598005e+00,1.866187e+00,9.837218e+03
3.231827e+01,3.330220e+00,1.987403e+00,1.262412e+02
5.518551e+01,6.963135e-01,2.885273e+00,4.098395e+02
4.452479e+01,7.216259e-01,2.216281e-01,4.488796e+02
5.794259e+01,5.822757e-01,1.145309e+00,7.894260e+02
3.844242e+01,7.074451e+00,4.428131e+00,2.301394e+02
1.340723e+02,6.007793e-01,6.559199e-01,9.897932e+03
4.395014e+01,2.348461e+00,4.154261e+00,2.177750e+02
6.067648e+01,-2.691018e+00,1.603933e+00,6.844143e+02
4.560062e+01,-2.676201e-01,1.050334e+00,4.349996e+02
3.977571e+01,1.743018e+00,2.092892e+00,1.668668e+02
4.627626e+01,-1.903158e+00,1.822065e+00,2.668793e+02
1.282226e+02,4.970118e-01,3.416035e+00,9.853963e+03
9.024798e+00,-2.326964e+00,2.791447e+00,9.100129e+01
3.108539e+01,3.168404e-01,4.129318e+00,1.360748e+02
1.129109e+02,-1.729778e+00,2.646328e+00,9.816541e+03
2.642873e+01,-2.444649e-01,3.568865e+00,1.187625e+02
3.129915e+01,2.266530e+00,3.567036e+00,1.313352e+02
3.070698e+01,-2.387740e-01,1.955542e+00,1.514405e+02
3.548989e+01,-1.973321e-03,2.139989e+00,1.685356e+02
3.690225e+01,6.672179e-02,2.016851e+00,1.816008e+02
2.434464e+01,-2.559913e+00,1.640008e+00,1.190120e+02
5.585211e+01,-1.358535e+00,6.605855e-01,6.755331e+02
3.215529e+01,-1.333667e+00,2.543977e+00,1.449641e+02
1.226679e+02,-6.710323e-01,3.502183e+00,9.842395e+03
4.225952e+01,1.530823e-01,4.022812e+00,2.029897e+02
3.085079e+01,1.972499e+00,1.702824e+00,1.213481e+02
3.012720e+01,-2.354059e+00,3.501210e+00,1.388045e+02
4.727212e+01,-1.479296e+00,8.088896e-01,3.571018e+02
3.948481e+01,-1.791671e-02,2.789119e+00,1.815742e+02
4.861513e+01,7.644838e-01,1.337571e+00,3.447336e+02
4.291887e+01,4.343458e-01,3.195059e+00,2.040277e+02
1.355823e+02,-9.140996e-01,3.400424e+00,9.814929e+03
3.658686e+01,-4.065977e-01,8.145095e-01,3.425486e+02
1.283734e+02,1.477462e+00,2.425150e+00,9.906275e+03
5.645963e+01,2.460060e-01,6.709482e+00,5.339378e+02
6.158314e+01,-2.559813e+00,1.749249e+00,7.476629e+02
1.026184e+02,2.439800e+00,3.877281e+00,9.853011e+03
3.793260e+01,1.915455e+00,3.651920e+00,1.635336e+02
2.056591e+01,-8.945200e-01,2.070347e+00,1.132660e+02
2.211843e+01,1.637209e-01,1.905190e+00,1.201088e+02
4.287730e+01,1.041211e-01,1.474253e+00,2.828808e+02
7.648656e+01,2.167958e-01,5.826122e+00,9.949034e+03
5.277389e+01,2.834128e+00,2.959078e+00,3.241480e+02
2.570352e+01,-4.594796e-01,2.259044e+00,1.242750e+02
4.409535e+01,-2.678038e+00,1.661846e+00,2.332723e+02
1.285289e+02,-2.248111e+00,1.607513e+00,9.738861e+03
1.413317e+01,2.693941e+00,3.435044e+00,9.472763e+01
1.037521e+02,6.133697e-01,3.426056e+00,9.904878e+03
7.049828e+01,6.030689e-01,2.007231e+00,3.864157e+03
4.267197e+01,-1.578642e-01,2.651111e+00,2.116384e+02
3.211214e+01,9.086361e-02,4.197028e+00,1.413834e+02
1.614042e+01,1.537509e+00,1.399762e-01,1.110699e+02
5.782536e+01,-5.310568e-02,1.174885e+00,9.084509e+02
5.069878e+01,-3.439269e+00,2.368721e+00,3.270600e+02
8.831491e+01,-1.611373e+00,1.326625e+00,1.005271e+04
4.963988e+01,2.264968e+00,3.275438e-01,2.544846e+02
5.688357e+01,-1.291291e+00,2.275341e+00,5.132912e+02
2.686668e+01,-3.183203e+00,5.411120e+00,1.480230e+02
4.601038e+01,-9.495903e-01,1.055608e+00,3.729761e+02
5.676120e+01,2.086223e-01,1.142414e+00,8.126608e+02
1.882221e+01,-1.309559e+00,2.240494e+00,1.058534e+02
3.131751e+01,2.280994e+00,3.336958e+00,1.294651e+02
4.402696e+01,5.496098e-01,3.019541e+00,2.141389e+02
2.114037e+01,9.301749e-01,3.843727e+00,1.048714e+02
1.212474e+01,-1.088107e+00,1.173943e+00,1.186587e+02
5.049620e+01,1.377729e-01,3.707402e+00,3.046754e+02
1.697557e+01,-3.271729e+00,1.882505e+00,1.027964e+02
4.187775e+01,8.939122e-02,1.814224e+00,2.359904e+02
5.485527e+01,-4.714575e-02,1.412695e+00,6.103039e+02
3.590535e+01,1.062475e+00,2.034637e+00,1.553038e+02
1.110053e+02,4.024946e-02,1.242941e+00,9.870266e+03
5.925864e+01,-9.536636e-02,1.382820e+00,9.040287e+02
4.457535e+01,6.178957e-01,3.187421e+00,2.188496e+02
1.300358e+02,1.509587e+00,2.314204e+00,9.908656e+03
5.430124e+01,-2.022831e+00,3.569974e+00,4.019873e+02
1.155610e+02,4.032898e+00,6.533708e+00,9.877959e+03
3.952819e+01,4.686672e-01,2.174633e+00,1.883207e+02
1.008011e+02,1.925313e+00,7.908590e+00,9.878204e+03
1.163396e+02,-6.008176e-01,1.276035e+00,9.819576e+03
1.603316e+01,1.661404e+00,3.710932e+00,9.614300e+01
5.121355e+01,-1.178023e+00,2.444835e+00,3.417360e+02
4.699850e+01,1.424122e+00,1.762838e+00,2.458748e+02
3.740871e+01,1.846363e+00,2.444481e+00,1.520168e+02
1.714711e+01,8.025603e-01,6.717489e+00,1.243588e+02
4.202612e+01,3.659169e-01,1.774243e+00,2.324801e+02
3.517066e+01,3.532079e+00,6.818910e+00,2.010580e+02
6.605414e+01,-4.113235e+00,3.656382e+00,1.221982e+03
5.091716e+01,8.560109e-01,2.364181e+00,3.152928e+02
6.140413e+01,-1.733757e+00,7.984073e-01,9.307529e+02
2.591083e+01,-9.562499e-01,4.465482e-01,2.217621e+02
6.147833e+01,1.603280e+00,2.047627e+00,6.858571e+02
1.144528e+01,1.600078e+00,2.300909e+00,8.804569e+01
4.763597e+01,-1.484091e+00,2.853742e+00,2.708931e+02
4.914642e+01,1.976936e+00,2.965433e+00,2.632518e+02
5.430920e+01,-2.659725e+00,3.419171e+00,4.067301e+02
3.873217e+01,1.156537e+00,1.732462e+00,1.761483e+02
3.921033e+01,-9.348237e-01,1.040102e+00,2.739029e+02
2.461070e+01,2.158864e+00,1.170134e+00,1.037201e+02
5.164343e+01,2.855392e+00,2.131303e+00,2.889695e+02
1.810678e+01,-6.851748e-02,4.023291e+00,1.014646e+02
4.384103e+01,7.384148e-01,2.486786e+00,2.148011e+02
1.174998e+02,2.122429e+00,1.885667e+00,9.837259e+03
4.547774e+01,-8.296654e-01,2.157505e+00,2.609253e+02
1.089748e+02,8.350510e-01,1.685035e+00,9.868919e+03
1.146072e+02,1.611091e+00,4.405672e+00,9.887527e+03
2.547969e+01,8.861738e-01,1.356295e+00,1.336372e+02
2.743935e+01,2.109113e+00,2.452860e+00,1.119087e+02
4.508148e+01,1.622949e+00,1.295867e+00,2.217072e+02
5.727867e+01,9.052546e-01,2.042701e+00,5.144450e+02
4.746859e+01,7.345877e-01,2.756780e+00,2.541612e+02
5.067081e+01,-2.823621e+00,2.944172e+00,3.238868e+02
2.051378e+01,-1.626166e+00,2.882409e+00,1.067354e+02
1.027704e+02,-2.635683e+00,2.019762e+00,9.841376e+03
3.446747e+01,2.528019e+00,1.638577e+00,1.311872e+02
4.600888e+01,1.244835e+00,1.731846e+00,2.415968e+02
6.666429e+01,-2.320574e+00,3.937570e+00,1.282209e+03
1.764651e+01,1.145150e+00,1.111567e+00,1.143862e+02
3.185368e+01,-1.471975e+00,8.529096e-01,1.842518e+02
4.500192e+01,1.318100e+00,3.574980e+00,2.207129e+02
6.414541e+01,2.713352e+00,3.810716e+00,8.777780e+02
3.762518e+01,1.477282e+00,2.808174e+00,1.568008e+02
2.613586e+01,2.207096e+00,1.709365e+00,1.065328e+02
8.104211e+01,-3.453575e+00,1.741995e+00,1.009131e+04
7.004770e+01,-1.455713e+00,1.234142e+00,3.900083e+03
4.700756e+01,-9.270300e-01,1.039359e+00,3.993901e+02
3.925731e+01,3.698301e+00,7.115926e-01,1.530108e+02
1.336922e+02,-1.812707e+00,1.395010e+00,9.735976e+03
3.971151e+01,1.749748e+00,4.684337e+00,1.885831e+02
5.774334e+01,3.533138e-01,2.102296e+00,5.676635e+02
6.997868e+01,-1.418478e+00,8.555166e-01,4.400234e+03
1.167869e+02,3.170029e-01,6.831237e+00,9.858990e+03
9.517948e+01,-2.243028e+00,2.877968e+00,9.915478e+03
2.803439e+01,1.131789e+00,2.417813e+00,1.183315e+02
5.038132e+01,-3.043716e-01,3.878954e+00,3.065575e+02
4.395937e+01,3.560103e+00,6.623383e+00,2.763788e+02
4.757109e+01,2.048871e+00,3.350576e+00,2.457823e+02
2.572173e+01,-8.971125e-02,1.329595e+00,1.675830e+02
5.524009e+01,1.283950e+00,2.299649e+00,4.063330e+02
2.382887e+01,-1.000580e+00,2.627575e+00,1.147180e+02
1.163809e+02,1.343327e+00,1.202562e+00,9.831150e+03
6.029527e+01,-4.548674e+00,2.493036e+00,6.678258e+02
5.757756e+01,-3.369591e+00,3.291637e+00,5.215358e+02
7.359607e+01,5.897417e-01,1.670768e+00,9.700013e+03
3.812093e+01,4.830899e-01,1.982421e+00,1.838342e+02
2.397776e+01,3.523796e+00,1.537218e+00,1.028220e+02
4.022148e+01,3.057861e-01,3.829066e+00,1.843787e+02
2.862782e+01,-2.440684e+00,2.482908e+00,1.313238e+02
3.830885e+01,-3.150339e+00,6.201295e+00,2.210114e+02
6.095103e+01,2.187121e+00,3.738258e+00,6.313721e+02
1.246769e+02,-1.005012e+00,3.936141e+00,9.834280e+03
1.052966e+02,-6.094570e-01,2.041706e+00,9.898382e+03
1.146885e+01,2.308434e+00,3.339663e+00,9.077315e+01
1.004709e+02,1.949580e+00,3.278951e+00,9.844705e+03
3.656235e+01,1.081031e-02,1.364803e+00,2.307670e+02
4.338819e+01,1.185821e+00,1.697991e+00,2.154140e+02
1.117590e+02,1.071335e+00,3.271123e-01,9.683744e+03
2.993437e+01,1.711191e+00,2.738122e+00,1.213362e+02
3.512831e+01,-7.484798e-01,1.957258e+00,1.749193e+02
5.393044e+01,-2.341270e-01,1.309451e+00,6.089820e+02
4.907436e+01,-1.141301e+00,2.435196e+00,3.019282e+02
2.405768e+01,-1.471829e+00,3.587180e+00,1.158091e+02
5.983590e+01,2.420921e+00,3.049983e+00,5.533943e+02
5.616313e+01,6.323257e-01,8.110951e-01,7.940382e+02
3.982487e+01,-2.909449e+00,1.773066e+00,1.930253e+02
4.514464e+01,-1.330068e+00,3.005663e+00,2.376136e+02
1.125436e+02,-5.019157e-01,3.808924e+00,9.876130e+03
3.994082e+01,2.189082e-01,2.886928e+00,1.822117e+02
2.132861e+01,1.419697e+00,3.114733e+00,1.015324e+02
5.050177e+01,-2.363151e-01,1.828971e+00,3.785695e+02
1.045551e+02,-2.048129e+00,1.362636e+00,9.837938e+03
3.484075e+01,-3.663677e+00,5.255627e-01,1.619610e+02
4.963864e+01,-3.208942e+00,4.341212e+00,3.264604e+02
3.529137e+01,-4.261583e-01,1.035136e+00,2.710496e+02
3.098663e+01,3.912388e-01,1.941555e+00,1.461891e+02
6.232740e+01,2.613001e+00,7.705900e-01,6.677319e+02
5.120795e+01,-1.341278e+00,9.367420e-01,4.571337e+02
2.633593e+01,-3.500692e-01,7.622454e-01,2.593845e+02
1.135312e+02,-1.831737e+00,2.882893e+00,9.816054e+03
7.450930e+01,-1.634737e+00,1.716101e+00,1.026548e+04
3.981625e+01,-2.207736e+00,1.200608e+00,2.037723e+02
9.476463e+01,1.478917e-01,2.729739e+00,9.940297e+03
3.896236e+01,3.041207e+00,1.653155e+00,1.530954e+02
5.296676e+01,9.332652e-01,1.498351e+00,4.121227e+02
5.879072e+01,7.564539e-01,1.824968e+00,6.284348e+02
4.755278e+01,-5.496122e-01,1.749275e-01,9.211614e+02
5.212496e+01,-1.853404e+00,1.373000e+00,3.932082e+02
3.704226e+01,2.082829e+00,3.260889e+00,1.546539e+02
3.420197e+01,-1.437305e+00,1.818190e+00,1.662869e+02
5.903181e+01,-8.641808e-01,1.449536e+00,7.883662e+02
3.149327e+01,8.946789e-01,2.874616e+00,1.309058e+02
1.176053e+02,-1.633456e+00,7.528824e-01,9.759458e+03
1.397109e+02,2.769702e+00,1.978214e+00,9.891967e+03
5.543134e+01,-1.447661e+00,3.619299e+00,4.303888e+02
5.767137e+01,-1.632802e+00,2.970900e+00,5.137960e+02
4.878070e+01,-1.411668e+00,2.952582e+00,2.870964e+02
3.888027e+01,5.243126e-01,2.554685e+00,1.749223e+02
1.138727e+02,3.370659e+00,1.957490e+00,9.689758e+03
5.124833e+01,-3.538480e-01,2.741416e+00,3.325305e+02
1.312870e+02,-5.740069e-02,1.583010e+00,9.831015e+03
4.080638e+01,7.936253e-01,1.180002e+00,2.416567e+02
5.092964e+01,-1.841633e+00,2.565074e+00,3.287231e+02
2.355003e+01,6.116572e-02,2.730374e+00,1.108263e+02
3.049805e+01,-2.771834e+00,2.983009e+00,1.403394e+02
6.512576e+01,4.419710e+00,1.536794e+00,9.084251e+02
5.053722e+01,1.288789e+00,8.144384e-01,3.569963e+02
5.259951e+01,6.480346e-01,1.868424e+00,3.904775e+02
2.231577e+01,1.457141e+00,1.542984e+00,1.069029e+02
5.320172e+01,-8.458275e-01,4.716399e+00,3.796429e+02
4.833213e+01,1.753620e+00,4.827864e-01,2.662524e+02
3.680604e+01,-1.619553e+00,5.072674e+00,1.822977e+02
3.057281e+01,-4.273011e+00,3.829064e+00,1.576777e+02
6.713951e+01,-1.442947e+00,3.232961e+00,1.409000e+03
1.001360e+02,8.737977e-01,1.595513e+00,9.812364e+03
1.017395e+02,-8.189977e-01,1.819080e+00,9.912535e+03
3.334722e+01,-1.215678e+00,8.922263e-01,2.095153e+02
1.411294e+01,-1.885970e+00,3.508443e+00,9.747729e+01
2.352470e+01,-1.213557e+00,2.367399e+00,1.158988e+02
3.278580e+01,1.781319e+00,1.721888e+00,1.305884e+02
4.738711e+01,3.498968e-01,1.146516e+00,4.064005e+02
1.363420e+02,-2.141273e+00,8.242779e+00,9.826767e+03
2.134308e+01,-4.043531e+00,7.010457e+00,1.529287e+02
1.380506e+02,-4.438895e+00,1.670127e+00,9.786598e+03
3.132536e+01,1.352633e-01,2.671092e+00,1.360676e+02
1.361765e+02,1.785259e+00,3.509148e+00,9.885824e+03
5.762397e+01,4.371327e-01,2.667371e+00,5.103032e+02
1.070057e+02,1.740968e+00,1.429405e+00,9.711239e+03
3.174743e+01,1.641848e+00,3.103490e+00,1.296358e+02
4.915283e+01,9.460344e-01,5.015716e+00,2.985242e+02
6.536729e+01,-2.704182e-01,4.426847e+00,1.065217e+03
3.394436e+01,-2.023529e+00,3.585297e+00,1.546958e+02
4.435277e+01,1.129899e+00,3.408359e+00,2.136537e+02
4.016354e+01,-2.759628e+00,3.812019e+00,2.006902e+02
2.633497e+01,-5.191162e+00,1.930918e+00,1.397845e+02
1.332813e+02,-1.715862e+00,6.391405e+00,9.826831e+03
7.085919e+01,-2.614079e+00,3.093889e+00,2.822764e+03
3.299316e+01,7.092034e-01,1.813049e+00,1.530648e+02
3.582473e+01,-2.513176e-01,3.211092e+00,1.569996e+02
5.701697e+01,9.470735e-01,2.945929e+00,4.632854e+02
3.281245e+01,-2.413190e-01,1.943668e+00,1.625198e+02
3.039700e+01,1.082641e+00,5.183603e+00,1.436810e+02
6.488115e+01,3.975445e+00,1.840043e+00,8.813774e+02
3.868949e+01,-2.205613e+00,1.698640e+00,1.883024e+02
6.445936e+01,1.766187e+00,7.732449e-01,1.049559e+03
2.702832e+01,-8.284682e-01,8.693695e-01,2.017233e+02
1.576165e+01,1.844429e+00,2.088063e+00,9.124562e+01
6.489576e+00,4.406064e-01,8.217035e-01,1.589352e+02
5.895097e+01,2.097399e+00,1.728302e+00,5.102602e+02
2.599975e+01,-2.356432e+00,1.808956e+00,1.239208e+02
2.458505e+01,-3.130344e-01,2.202201e+00,1.217405e+02
1.112310e+02,9.454778e-01,3.692430e+00,9.891308e+03
8.835179e+01,9.186463e-01,1.619471e+00,9.698939e+03
9.821228e+00,5.339292e-01,3.524450e+00,8.905301e+01
2.820922e+01,-1.134591e-01,7.401243e+00,1.650510e+02
9.392696e+01,1.992944e+00,3.331803e+00,9.804856e+03
3.018081e+01,9.973274e-02,1.091343e+00,2.169821e+02
2.796251e+01,2.208170e+00,2.284169e+00,1.125157e+02
4.186417e+01,-1.262601e+00,6.896645e-01,3.070633e+02
8.920314e+01,2.394091e+00,6.539217e+00,9.865066e+03
2.309538e+01,-1.042413e+00,1.294235e+00,1.426733e+02
5.939877e+01,-3.571561e+00,3.952177e+00,6.208324e+02
3.113561e+01,-3.262798e-02,2.671508e+00,1.362646e+02
1.616987e+01,-1.207093e+00,2.554669e+00,9.904499e+01
4.651677e+01,2.353812e+00,2.856300e+00,2.263346e+02
